/playing_drums/_9pC6FvYj3w.wav,/playing_drums/_9pC6FvYj3w.mp4,82
/tap_dancing/YBeQ8_XsJcc.wav,/tap_dancing/YBeQ8_XsJcc.mp4,82
/chopping_wood/4T6jqUxCo2Y.wav,/chopping_wood/4T6jqUxCo2Y.mp4,82
/playing_organ/u4MlS5W-fAk.wav,/playing_organ/u4MlS5W-fAk.mp4,82
/playing_violin/fip6I85DeWU.wav,/playing_violin/fip6I85DeWU.mp4,49
/playing_violin/LW5e68LObgg.wav,/playing_violin/LW5e68LObgg.mp4,82
/playing_accordion/EEe07XIObpk.wav,/playing_accordion/EEe07XIObpk.mp4,82
/playing_trumpet/FRhlvSR1vd8.wav,/playing_trumpet/FRhlvSR1vd8.mp4,82
/playing_harmonica/KvkR--lXdHY.wav,/playing_harmonica/KvkR--lXdHY.mp4,82
/tapping_guitar/lH4R3-YwXk0.wav,/tapping_guitar/lH4R3-YwXk0.mp4,82
/playing_clarinet/whZ92Bme-VQ.wav,/playing_clarinet/whZ92Bme-VQ.mp4,82
/playing_saxophone/bBX_p9oY8vo.wav,/playing_saxophone/bBX_p9oY8vo.mp4,82
/playing_xylophone/l6QnWTPHHqU.wav,/playing_xylophone/l6QnWTPHHqU.mp4,82
/playing_trumpet/mPdRhwBxyCY.wav,/playing_trumpet/mPdRhwBxyCY.mp4,82
/playing_trumpet/FhVKk8HHGzM.wav,/playing_trumpet/FhVKk8HHGzM.mp4,82
/playing_drums/ttTxQzA5Ers.wav,/playing_drums/ttTxQzA5Ers.mp4,82
/shuffling_cards/hzIjoEEwT0s.wav,/shuffling_cards/hzIjoEEwT0s.mp4,82
/playing_xylophone/t-I3NTHUyFo.wav,/playing_xylophone/t-I3NTHUyFo.mp4,82
/laughing/X-bfCyGgJSU.wav,/laughing/X-bfCyGgJSU.mp4,82
/playing_trombone/BBda_xaBa70.wav,/playing_trombone/BBda_xaBa70.mp4,82
/playing_bass_guitar/E6QkPeZequM.wav,/playing_bass_guitar/E6QkPeZequM.mp4,82
/tickling/flltscWmbLA.wav,/tickling/flltscWmbLA.mp4,82
/blowing_nose/G20m5jUNJkw.wav,/blowing_nose/G20m5jUNJkw.mp4,82
/singing/X0oHL_u3HqQ.wav,/singing/X0oHL_u3HqQ.mp4,82
/playing_harmonica/tjedPDByyEM.wav,/playing_harmonica/tjedPDByyEM.mp4,82
/playing_harmonica/l0fQlp7XfMU.wav,/playing_harmonica/l0fQlp7XfMU.mp4,82
